audio_id,speaker_id,protocol,split,role,embedding_path,file_exists,embedding_dim,dimension_ok,has_nan,is_zero_vector,l2_norm,l2_norm_ok,latency_ms,latency_ok,valid,issues
5666,exp_svm_spk_0003,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/5666.npy,true,192,true,false,false,1.00000000,true,3202.117,true,true,
12533,exp_svm_spk_0003,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/12533.npy,true,192,true,false,false,1.00000000,true,759.819,true,true,
4971,exp_svm_spk_0003,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/4971.npy,true,192,true,false,false,1.00000000,true,984.096,true,true,
16929,exp_svm_spk_0003,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/16929.npy,true,192,true,false,false,0.99999994,true,1695.355,true,true,
8788,exp_svm_spk_0003,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/8788.npy,true,192,true,false,false,1.00000000,true,1963.495,true,true,
3701,exp_svm_spk_0004,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/3701.npy,true,192,true,false,false,0.99999994,true,974.062,true,true,
8751,exp_svm_spk_0004,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/8751.npy,true,192,true,false,false,0.99999994,true,608.770,true,true,
2140,exp_svm_spk_0004,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/2140.npy,true,192,true,false,false,0.99999988,true,3251.800,true,true,
15294,exp_svm_spk_0004,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/15294.npy,true,192,true,false,false,1.00000000,true,1389.353,true,true,
10293,exp_svm_spk_0004,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/10293.npy,true,192,true,false,false,1.00000000,true,1046.214,true,true,
9736,exp_svm_spk_0005,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/9736.npy,true,192,true,false,false,0.99999994,true,908.652,true,true,
708,exp_svm_spk_0005,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/708.npy,true,192,true,false,false,1.00000000,true,1010.012,true,true,
15897,exp_svm_spk_0005,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/15897.npy,true,192,true,false,false,1.00000000,true,2317.257,true,true,
6132,exp_svm_spk_0005,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/6132.npy,true,192,true,false,false,0.99999994,true,1150.319,true,true,
2693,exp_svm_spk_0005,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/2693.npy,true,192,true,false,false,1.00000000,true,954.923,true,true,
9425,exp_svm_spk_0006,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/9425.npy,true,192,true,false,false,0.99999994,true,1787.696,true,true,
16840,exp_svm_spk_0006,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/16840.npy,true,192,true,false,false,1.00000000,true,660.072,true,true,
11608,exp_svm_spk_0006,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/11608.npy,true,192,true,false,false,1.00000000,true,1456.834,true,true,
2095,exp_svm_spk_0006,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/2095.npy,true,192,true,false,false,1.00000012,true,1688.073,true,true,
5636,exp_svm_spk_0006,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/5636.npy,true,192,true,false,false,1.00000000,true,2019.579,true,true,
15625,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/15625.npy,true,192,true,false,false,0.99999994,true,892.448,true,true,
12108,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/12108.npy,true,192,true,false,false,0.99999994,true,1965.816,true,true,
16161,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/16161.npy,true,192,true,false,false,1.00000000,true,1219.503,true,true,
9725,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/9725.npy,true,192,true,false,false,1.00000000,true,1927.100,true,true,
2520,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/2520.npy,true,192,true,false,false,0.99999994,true,2441.394,true,true,
271,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/271.npy,true,192,true,false,false,0.99999994,true,2396.007,true,true,
3973,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/3973.npy,true,192,true,false,false,1.00000000,true,4904.015,true,true,
14593,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/14593.npy,true,192,true,false,false,1.00000000,true,2228.143,true,true,
2879,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/2879.npy,true,192,true,false,false,0.99999994,true,3996.795,true,true,
5113,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/5113.npy,true,192,true,false,false,0.99999994,true,1519.601,true,true,
4317,exp_svm_spk_0010,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/4317.npy,true,192,true,false,false,1.00000000,true,1335.746,true,true,
4942,exp_svm_spk_0010,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/4942.npy,true,192,true,false,false,1.00000000,true,4489.657,true,true,
14868,exp_svm_spk_0010,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/14868.npy,true,192,true,false,false,1.00000000,true,946.031,true,true,
7893,exp_svm_spk_0010,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/7893.npy,true,192,true,false,false,0.99999994,true,1830.352,true,true,
1548,exp_svm_spk_0010,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_enrollment/1548.npy,true,192,true,false,false,1.00000000,true,4321.159,true,true,
741,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/741.npy,true,192,true,false,false,0.99999994,true,838.625,true,true,
5015,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5015.npy,true,192,true,false,false,1.00000000,true,1198.406,true,true,
12373,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12373.npy,true,192,true,false,false,1.00000000,true,1199.202,true,true,
8089,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/8089.npy,true,192,true,false,false,1.00000000,true,513.608,true,true,
15812,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/15812.npy,true,192,true,false,false,1.00000000,true,2103.939,true,true,
8729,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/8729.npy,true,192,true,false,false,0.99999994,true,638.968,true,true,
15545,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/15545.npy,true,192,true,false,false,1.00000012,true,1699.796,true,true,
16991,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/16991.npy,true,192,true,false,false,1.00000000,true,1980.184,true,true,
10238,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/10238.npy,true,192,true,false,false,1.00000000,true,2116.312,true,true,
9215,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/9215.npy,true,192,true,false,false,1.00000000,true,1134.777,true,true,
12904,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12904.npy,true,192,true,false,false,1.00000000,true,2270.620,true,true,
6898,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/6898.npy,true,192,true,false,false,0.99999994,true,2617.430,true,true,
10058,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/10058.npy,true,192,true,false,false,1.00000000,true,1070.388,true,true,
5982,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5982.npy,true,192,true,false,false,1.00000000,true,1079.767,true,true,
15630,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/15630.npy,true,192,true,false,false,0.99999994,true,3107.870,true,true,
1211,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/1211.npy,true,192,true,false,false,1.00000000,true,2438.603,true,true,
2841,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/2841.npy,true,192,true,false,false,1.00000000,true,3333.351,true,true,
7279,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/7279.npy,true,192,true,false,false,1.00000000,true,2601.730,true,true,
12055,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12055.npy,true,192,true,false,false,1.00000000,true,691.856,true,true,
16232,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/16232.npy,true,192,true,false,false,1.00000000,true,1936.964,true,true,
1888,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/1888.npy,true,192,true,false,false,1.00000000,true,1437.918,true,true,
6144,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/6144.npy,true,192,true,false,false,0.99999994,true,1003.124,true,true,
9965,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/9965.npy,true,192,true,false,false,0.99999994,true,887.412,true,true,
16322,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/16322.npy,true,192,true,false,false,1.00000000,true,1894.255,true,true,
12317,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12317.npy,true,192,true,false,false,1.00000000,true,3627.681,true,true,
9340,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/9340.npy,true,192,true,false,false,1.00000000,true,723.999,true,true,
16699,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/16699.npy,true,192,true,false,false,1.00000000,true,1540.409,true,true,
5520,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5520.npy,true,192,true,false,false,0.99999994,true,1324.806,true,true,
9817,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/9817.npy,true,192,true,false,false,1.00000000,true,1238.250,true,true,
16160,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/16160.npy,true,192,true,false,false,1.00000000,true,573.612,true,true,
6140,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/6140.npy,true,192,true,false,false,1.00000000,true,971.903,true,true,
14971,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/14971.npy,true,192,true,false,false,0.99999994,true,2825.014,true,true,
8463,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/8463.npy,true,192,true,false,false,0.99999994,true,2892.226,true,true,
5282,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5282.npy,true,192,true,false,false,0.99999994,true,994.458,true,true,
1943,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/1943.npy,true,192,true,false,false,1.00000000,true,1589.560,true,true,
12303,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12303.npy,true,192,true,false,false,1.00000000,true,3450.506,true,true,
5526,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5526.npy,true,192,true,false,false,1.00000012,true,998.966,true,true,
15219,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/15219.npy,true,192,true,false,false,1.00000000,true,1260.304,true,true,
12439,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12439.npy,true,192,true,false,false,0.99999994,true,1217.820,true,true,
5393,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5393.npy,true,192,true,false,false,1.00000000,true,1044.210,true,true,
7201,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/7201.npy,true,192,true,false,false,0.99999994,true,865.296,true,true,
3528,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/3528.npy,true,192,true,false,false,1.00000000,true,2874.768,true,true,
13490,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/13490.npy,true,192,true,false,false,1.00000000,true,1835.347,true,true,
6908,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/6908.npy,true,192,true,false,false,1.00000000,true,1087.989,true,true,
5943,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5943.npy,true,192,true,false,false,1.00000000,true,2203.630,true,true,
4129,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/4129.npy,true,192,true,false,false,1.00000000,true,1029.360,true,true,
13844,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/13844.npy,true,192,true,false,false,0.99999994,true,1476.712,true,true,
2851,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/2851.npy,true,192,true,false,false,1.00000000,true,2727.341,true,true,
15047,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/15047.npy,true,192,true,false,false,1.00000000,true,842.408,true,true,
10865,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/10865.npy,true,192,true,false,false,1.00000000,true,610.647,true,true,
2312,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/2312.npy,true,192,true,false,false,1.00000000,true,1019.561,true,true,
8491,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/8491.npy,true,192,true,false,false,0.99999994,true,3650.397,true,true,
5541,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5541.npy,true,192,true,false,false,1.00000000,true,1006.512,true,true,
15207,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/15207.npy,true,192,true,false,false,1.00000000,true,853.435,true,true,
711,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/711.npy,true,192,true,false,false,0.99999994,true,1151.059,true,true,
8207,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/8207.npy,true,192,true,false,false,1.00000000,true,3418.489,true,true,
3589,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/3589.npy,true,192,true,false,false,1.00000000,true,838.873,true,true,
3712,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/3712.npy,true,192,true,false,false,1.00000000,true,2564.275,true,true,
6905,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/6905.npy,true,192,true,false,false,1.00000000,true,1370.685,true,true,
4822,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/4822.npy,true,192,true,false,false,1.00000000,true,1915.449,true,true,
13470,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/13470.npy,true,192,true,false,false,1.00000000,true,4473.356,true,true,
9189,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/9189.npy,true,192,true,false,false,1.00000000,true,656.677,true,true,
17102,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/17102.npy,true,192,true,false,false,1.00000000,true,572.814,true,true,
2003,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/2003.npy,true,192,true,false,false,1.00000000,true,581.245,true,true,
17017,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/17017.npy,true,192,true,false,false,1.00000000,true,2636.261,true,true,
7999,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/7999.npy,true,192,true,false,false,0.99999994,true,1634.634,true,true,
12107,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12107.npy,true,192,true,false,false,1.00000000,true,3623.549,true,true,
8133,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/8133.npy,true,192,true,false,false,0.99999988,true,1029.630,true,true,
12950,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12950.npy,true,192,true,false,false,1.00000000,true,1604.200,true,true,
11928,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/11928.npy,true,192,true,false,false,1.00000000,true,3119.117,true,true,
16512,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/16512.npy,true,192,true,false,false,0.99999988,true,2523.740,true,true,
15558,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/15558.npy,true,192,true,false,false,0.99999994,true,2056.236,true,true,
5476,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5476.npy,true,192,true,false,false,0.99999994,true,618.309,true,true,
