audio_id,speaker_id,protocol,split,role,embedding_path,embedding_dim,l2_norm,latency_ms
15545,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/15545.npy,192,1.00000012,1699.796
16991,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/16991.npy,192,1.00000000,1980.184
10238,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/10238.npy,192,1.00000000,2116.312
9215,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/9215.npy,192,1.00000000,1134.777
12904,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12904.npy,192,1.00000000,2270.620
6898,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/6898.npy,192,0.99999994,2617.430
10058,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/10058.npy,192,1.00000000,1070.388
5982,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5982.npy,192,1.00000000,1079.767
15630,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/15630.npy,192,0.99999994,3107.870
1211,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/1211.npy,192,1.00000000,2438.603
2841,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/2841.npy,192,1.00000000,3333.351
7279,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/7279.npy,192,1.00000000,2601.730
12055,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12055.npy,192,1.00000000,691.856
16232,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/16232.npy,192,1.00000000,1936.964
1888,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/1888.npy,192,1.00000000,1437.918
6144,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/6144.npy,192,0.99999994,1003.124
9965,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/9965.npy,192,0.99999994,887.412
16322,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/16322.npy,192,1.00000000,1894.255
12317,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12317.npy,192,1.00000000,3627.681
9340,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/9340.npy,192,1.00000000,723.999
16699,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/16699.npy,192,1.00000000,1540.409
5520,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5520.npy,192,0.99999994,1324.806
9817,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/9817.npy,192,1.00000000,1238.250
16160,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/16160.npy,192,1.00000000,573.612
6140,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/6140.npy,192,1.00000000,971.903
14971,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/14971.npy,192,0.99999994,2825.014
8463,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/8463.npy,192,0.99999994,2892.226
5282,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5282.npy,192,0.99999994,994.458
1943,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/1943.npy,192,1.00000000,1589.560
12303,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12303.npy,192,1.00000000,3450.506
5526,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5526.npy,192,1.00000012,998.966
15219,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/15219.npy,192,1.00000000,1260.304
12439,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12439.npy,192,0.99999994,1217.820
5393,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5393.npy,192,1.00000000,1044.210
7201,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/7201.npy,192,0.99999994,865.296
3528,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/3528.npy,192,1.00000000,2874.768
13490,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/13490.npy,192,1.00000000,1835.347
6908,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/6908.npy,192,1.00000000,1087.989
5943,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5943.npy,192,1.00000000,2203.630
4129,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/4129.npy,192,1.00000000,1029.360
13844,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/13844.npy,192,0.99999994,1476.712
2851,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/2851.npy,192,1.00000000,2727.341
15047,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/15047.npy,192,1.00000000,842.408
10865,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/10865.npy,192,1.00000000,610.647
2312,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/2312.npy,192,1.00000000,1019.561
8491,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/8491.npy,192,0.99999994,3650.397
5541,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5541.npy,192,1.00000000,1006.512
15207,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/15207.npy,192,1.00000000,853.435
711,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/711.npy,192,0.99999994,1151.059
8207,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/8207.npy,192,1.00000000,3418.489
3589,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/3589.npy,192,1.00000000,838.873
3712,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/3712.npy,192,1.00000000,2564.275
6905,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/6905.npy,192,1.00000000,1370.685
4822,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/4822.npy,192,1.00000000,1915.449
13470,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/13470.npy,192,1.00000000,4473.356
9189,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/9189.npy,192,1.00000000,656.677
17102,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/17102.npy,192,1.00000000,572.814
2003,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/2003.npy,192,1.00000000,581.245
17017,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/17017.npy,192,1.00000000,2636.261
7999,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/7999.npy,192,0.99999994,1634.634
12107,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12107.npy,192,1.00000000,3623.549
8133,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/8133.npy,192,0.99999988,1029.630
12950,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12950.npy,192,1.00000000,1604.200
11928,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/11928.npy,192,1.00000000,3119.117
16512,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/16512.npy,192,0.99999988,2523.740
15558,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/15558.npy,192,0.99999994,2056.236
5476,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/5476.npy,192,0.99999994,618.309
7345,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/7345.npy,192,1.00000000,1926.580
6483,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/6483.npy,192,1.00000000,726.392
11596,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/11596.npy,192,1.00000012,2308.490
12593,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12593.npy,192,1.00000000,1028.607
12956,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12956.npy,192,0.99999994,871.195
11621,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/11621.npy,192,1.00000000,831.286
13231,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/13231.npy,192,1.00000000,3247.387
12891,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12891.npy,192,1.00000012,1312.946
3602,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/3602.npy,192,1.00000000,1600.293
737,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/737.npy,192,1.00000000,1746.141
13510,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/13510.npy,192,0.99999988,1782.285
16303,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/16303.npy,192,1.00000000,1623.871
16176,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/16176.npy,192,1.00000000,1104.478
74,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/74.npy,192,1.00000000,1273.383
12886,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/12886.npy,192,1.00000000,1993.588
3865,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/3865.npy,192,1.00000000,1179.004
8755,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/8755.npy,192,1.00000000,2784.717
15215,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/v2/svm_closed_set/svm_closed_set_train/15215.npy,192,0.99999994,1095.011
