audio_id,speaker_id,protocol,split,role,embedding_path,embedding_dim,l2_norm,latency_ms
9725,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/9725.npy,192,1.00000000,835.557
2520,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/2520.npy,192,1.00000000,855.346
14930,exp_svm_spk_0008,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/14930.npy,192,1.00000000,584.906
1914,exp_svm_spk_0008,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/1914.npy,192,1.00000000,563.758
3149,exp_svm_spk_0008,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/3149.npy,192,1.00000000,593.547
11305,exp_svm_spk_0008,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/11305.npy,192,1.00000000,689.131
5290,exp_svm_spk_0008,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/5290.npy,192,1.00000000,590.687
271,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/271.npy,192,1.00000000,1029.034
3973,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/3973.npy,192,1.00000000,2429.588
14593,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/14593.npy,192,0.99999994,1375.061
2879,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/2879.npy,192,1.00000000,1712.112
5113,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/5113.npy,192,1.00000000,1507.626
4317,exp_svm_spk_0010,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/4317.npy,192,0.99999994,900.203
4942,exp_svm_spk_0010,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/4942.npy,192,1.00000000,1013.157
14868,exp_svm_spk_0010,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/14868.npy,192,1.00000000,1111.948
7893,exp_svm_spk_0010,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/7893.npy,192,0.99999994,1120.650
1548,exp_svm_spk_0010,SVM_CLOSED_SET,svm_closed_set_enrollment,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_enrollment/1548.npy,192,0.99999994,976.528
741,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/741.npy,192,1.00000000,857.947
5015,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/5015.npy,192,1.00000000,1277.327
12373,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/12373.npy,192,0.99999994,650.550
8089,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/8089.npy,192,1.00000000,562.156
15812,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/15812.npy,192,1.00000000,803.872
8729,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/8729.npy,192,0.99999994,629.294
15545,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/15545.npy,192,1.00000000,600.258
16991,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/16991.npy,192,1.00000000,1187.160
10238,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/10238.npy,192,1.00000000,1063.007
9215,exp_svm_spk_0001,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/9215.npy,192,0.99999988,865.248
5476,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/5476.npy,192,1.00000000,544.774
7345,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/7345.npy,192,1.00000000,932.605
6483,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/6483.npy,192,1.00000000,638.009
11596,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/11596.npy,192,1.00000000,1385.777
12593,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/12593.npy,192,1.00000000,1006.905
12956,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/12956.npy,192,1.00000000,873.875
11621,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/11621.npy,192,1.00000000,476.658
13231,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/13231.npy,192,0.99999994,451.821
12891,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/12891.npy,192,0.99999988,623.943
3602,exp_svm_spk_0002,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/3602.npy,192,1.00000000,558.480
7804,exp_svm_spk_0003,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/7804.npy,192,1.00000000,1009.100
6675,exp_svm_spk_0003,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/6675.npy,192,0.99999994,809.788
10301,exp_svm_spk_0003,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/10301.npy,192,1.00000000,684.393
13185,exp_svm_spk_0003,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/13185.npy,192,1.00000000,1035.055
12872,exp_svm_spk_0003,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/12872.npy,192,0.99999994,858.498
3123,exp_svm_spk_0003,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/3123.npy,192,0.99999994,556.411
1678,exp_svm_spk_0003,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/1678.npy,192,1.00000000,1143.601
2932,exp_svm_spk_0003,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/2932.npy,192,0.99999994,594.393
9593,exp_svm_spk_0003,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/9593.npy,192,1.00000000,945.243
9816,exp_svm_spk_0003,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/9816.npy,192,0.99999994,952.093
562,exp_svm_spk_0004,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/562.npy,192,0.99999994,703.279
11876,exp_svm_spk_0004,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/11876.npy,192,1.00000012,773.092
616,exp_svm_spk_0004,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/616.npy,192,1.00000000,831.751
12119,exp_svm_spk_0004,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/12119.npy,192,0.99999994,763.151
12768,exp_svm_spk_0004,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/12768.npy,192,1.00000000,869.804
8697,exp_svm_spk_0004,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/8697.npy,192,0.99999994,1121.421
16885,exp_svm_spk_0004,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/16885.npy,192,1.00000000,1333.361
13583,exp_svm_spk_0004,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/13583.npy,192,1.00000000,638.062
8808,exp_svm_spk_0004,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/8808.npy,192,1.00000000,767.436
9614,exp_svm_spk_0004,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/9614.npy,192,1.00000000,581.755
8522,exp_svm_spk_0005,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/8522.npy,192,1.00000000,461.657
511,exp_svm_spk_0005,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/511.npy,192,1.00000000,277.710
15349,exp_svm_spk_0005,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/15349.npy,192,1.00000000,596.095
921,exp_svm_spk_0005,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/921.npy,192,1.00000000,613.428
1687,exp_svm_spk_0005,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/1687.npy,192,0.99999994,390.913
6723,exp_svm_spk_0005,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/6723.npy,192,0.99999994,467.889
2668,exp_svm_spk_0005,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/2668.npy,192,1.00000000,621.658
8594,exp_svm_spk_0005,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/8594.npy,192,1.00000000,841.682
5108,exp_svm_spk_0005,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/5108.npy,192,1.00000000,546.369
7424,exp_svm_spk_0005,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/7424.npy,192,1.00000000,427.232
6925,exp_svm_spk_0006,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/6925.npy,192,1.00000000,696.077
2665,exp_svm_spk_0006,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/2665.npy,192,0.99999994,669.741
1380,exp_svm_spk_0006,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/1380.npy,192,0.99999994,746.628
6158,exp_svm_spk_0006,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/6158.npy,192,0.99999994,545.690
14989,exp_svm_spk_0006,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/14989.npy,192,1.00000000,713.448
14755,exp_svm_spk_0006,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/14755.npy,192,1.00000000,509.122
4012,exp_svm_spk_0006,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/4012.npy,192,1.00000000,476.899
5755,exp_svm_spk_0006,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/5755.npy,192,0.99999994,452.767
851,exp_svm_spk_0006,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/851.npy,192,1.00000000,543.105
1223,exp_svm_spk_0006,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/1223.npy,192,1.00000000,562.981
12923,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/12923.npy,192,1.00000000,1108.368
9299,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/9299.npy,192,1.00000000,1388.174
4421,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/4421.npy,192,1.00000000,598.022
15836,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/15836.npy,192,1.00000000,881.872
15065,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/15065.npy,192,1.00000000,1100.644
13756,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/13756.npy,192,1.00000000,675.302
13914,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/13914.npy,192,1.00000000,1165.278
6655,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/6655.npy,192,0.99999994,767.274
6673,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/6673.npy,192,0.99999994,604.645
13836,exp_svm_spk_0007,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/13836.npy,192,1.00000000,703.453
1416,exp_svm_spk_0008,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/1416.npy,192,1.00000000,350.369
15247,exp_svm_spk_0008,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/15247.npy,192,1.00000000,443.895
10648,exp_svm_spk_0008,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/10648.npy,192,1.00000000,480.689
9383,exp_svm_spk_0008,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/9383.npy,192,1.00000000,701.126
15910,exp_svm_spk_0008,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/15910.npy,192,1.00000000,673.524
16788,exp_svm_spk_0008,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/16788.npy,192,1.00000000,420.364
3970,exp_svm_spk_0008,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/3970.npy,192,1.00000000,535.255
13978,exp_svm_spk_0008,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/13978.npy,192,1.00000000,573.567
4900,exp_svm_spk_0008,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/4900.npy,192,1.00000000,379.219
15015,exp_svm_spk_0008,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/15015.npy,192,1.00000000,690.029
5436,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/5436.npy,192,0.99999994,1088.487
14721,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/14721.npy,192,1.00000000,771.016
6548,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/6548.npy,192,1.00000000,1124.576
5154,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/5154.npy,192,1.00000000,1474.529
11333,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/11333.npy,192,1.00000000,1320.945
10488,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/10488.npy,192,1.00000000,746.484
16396,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/16396.npy,192,1.00000000,716.795
3285,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/3285.npy,192,1.00000000,1300.797
30,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/30.npy,192,1.00000000,1966.833
13938,exp_svm_spk_0009,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/13938.npy,192,1.00000000,1177.208
2303,exp_svm_spk_0010,SVM_CLOSED_SET,svm_closed_set_train,SVM_EXPERIMENTAL,data/embeddings/svm_closed_set/svm_closed_set_train/2303.npy,192,0.99999988,438.884
