trial_id,enrollment_speaker_id,query_audio_path,query_speaker_id,label,score,accepted
trial_00000013,voxvi_spk_0313,test/audio/voxvi_spk_0281/voxvi_6dd4079a64606988da01.wav,voxvi_spk_0281,0,0.19609991026782916,False
trial_00000014,voxvi_spk_0326,test/audio/voxvi_spk_0281/voxvi_6dd4079a64606988da01.wav,voxvi_spk_0281,0,0.12615429275223838,False
trial_00000015,voxvi_spk_0285,test/audio/voxvi_spk_0281/voxvi_6dd4079a64606988da01.wav,voxvi_spk_0281,0,0.3886787222746083,False
trial_00000016,voxvi_spk_0289,test/audio/voxvi_spk_0281/voxvi_6dd4079a64606988da01.wav,voxvi_spk_0281,0,0.3491570906359093,False
trial_00000017,voxvi_spk_0323,test/audio/voxvi_spk_0281/voxvi_6dd4079a64606988da01.wav,voxvi_spk_0281,0,0.27950860982207126,False
trial_00000018,voxvi_spk_0281,test/audio/voxvi_spk_0281/voxvi_763264e94b902a7f4885.wav,voxvi_spk_0281,1,0.05915651583200392,False
trial_00000019,voxvi_spk_0297,test/audio/voxvi_spk_0281/voxvi_763264e94b902a7f4885.wav,voxvi_spk_0281,0,0.08483975821270509,False
trial_00000020,voxvi_spk_0311,test/audio/voxvi_spk_0281/voxvi_763264e94b902a7f4885.wav,voxvi_spk_0281,0,0.10468790296488777,False
trial_00000021,voxvi_spk_0288,test/audio/voxvi_spk_0281/voxvi_763264e94b902a7f4885.wav,voxvi_spk_0281,0,-0.009656806086852689,False
trial_00000022,voxvi_spk_0316,test/audio/voxvi_spk_0281/voxvi_763264e94b902a7f4885.wav,voxvi_spk_0281,0,0.13577714811167715,False
trial_00000023,voxvi_spk_0294,test/audio/voxvi_spk_0281/voxvi_763264e94b902a7f4885.wav,voxvi_spk_0281,0,0.21119505057557764,False
trial_00000024,voxvi_spk_0281,test/audio/voxvi_spk_0281/voxvi_96871cee625421416c5d.wav,voxvi_spk_0281,1,0.3525216182363929,False
trial_00000025,voxvi_spk_0299,test/audio/voxvi_spk_0281/voxvi_96871cee625421416c5d.wav,voxvi_spk_0281,0,0.10488554707647682,False
trial_00000026,voxvi_spk_0317,test/audio/voxvi_spk_0281/voxvi_96871cee625421416c5d.wav,voxvi_spk_0281,0,-0.04298801943820147,False
trial_00000027,voxvi_spk_0285,test/audio/voxvi_spk_0281/voxvi_96871cee625421416c5d.wav,voxvi_spk_0281,0,0.11571445610125866,False
trial_00000028,voxvi_spk_0291,test/audio/voxvi_spk_0281/voxvi_96871cee625421416c5d.wav,voxvi_spk_0281,0,0.05949765528140777,False
trial_00000029,voxvi_spk_0308,test/audio/voxvi_spk_0281/voxvi_96871cee625421416c5d.wav,voxvi_spk_0281,0,0.04772871666117791,False
trial_00000030,voxvi_spk_0281,test/audio/voxvi_spk_0281/voxvi_977dfa338c414a328723.wav,voxvi_spk_0281,1,0.7715534280759566,True
trial_00000031,voxvi_spk_0296,test/audio/voxvi_spk_0281/voxvi_977dfa338c414a328723.wav,voxvi_spk_0281,0,0.4205770892495363,False
trial_00000032,voxvi_spk_0283,test/audio/voxvi_spk_0281/voxvi_977dfa338c414a328723.wav,voxvi_spk_0281,0,0.49694849302049837,False
trial_00000033,voxvi_spk_0327,test/audio/voxvi_spk_0281/voxvi_977dfa338c414a328723.wav,voxvi_spk_0281,0,0.16051906573053604,False
trial_00000034,voxvi_spk_0303,test/audio/voxvi_spk_0281/voxvi_977dfa338c414a328723.wav,voxvi_spk_0281,0,0.3522631217857037,False
trial_00000035,voxvi_spk_0287,test/audio/voxvi_spk_0281/voxvi_977dfa338c414a328723.wav,voxvi_spk_0281,0,0.27126304500933324,False
trial_00000036,voxvi_spk_0281,test/audio/voxvi_spk_0281/voxvi_a4f9152a7825a1c2b743.wav,voxvi_spk_0281,1,0.6478420283719462,True
trial_00000037,voxvi_spk_0311,test/audio/voxvi_spk_0281/voxvi_a4f9152a7825a1c2b743.wav,voxvi_spk_0281,0,0.4135907308790001,False
trial_00000038,voxvi_spk_0325,test/audio/voxvi_spk_0281/voxvi_a4f9152a7825a1c2b743.wav,voxvi_spk_0281,0,0.20909819323672732,False
trial_00000039,voxvi_spk_0289,test/audio/voxvi_spk_0281/voxvi_a4f9152a7825a1c2b743.wav,voxvi_spk_0281,0,0.41942784212242445,False
trial_00000040,voxvi_spk_0302,test/audio/voxvi_spk_0281/voxvi_a4f9152a7825a1c2b743.wav,voxvi_spk_0281,0,0.4965429807542413,False
trial_00000041,voxvi_spk_0312,test/audio/voxvi_spk_0281/voxvi_a4f9152a7825a1c2b743.wav,voxvi_spk_0281,0,0.4060813528449977,False
trial_00000042,voxvi_spk_0281,test/audio/voxvi_spk_0281/voxvi_c7e7e65f762ded77a4e8.wav,voxvi_spk_0281,1,0.6460230146166035,True
trial_00000043,voxvi_spk_0319,test/audio/voxvi_spk_0281/voxvi_c7e7e65f762ded77a4e8.wav,voxvi_spk_0281,0,0.22341299860557867,False
trial_00000044,voxvi_spk_0288,test/audio/voxvi_spk_0281/voxvi_c7e7e65f762ded77a4e8.wav,voxvi_spk_0281,0,0.31507473369428474,False
trial_00000045,voxvi_spk_0292,test/audio/voxvi_spk_0281/voxvi_c7e7e65f762ded77a4e8.wav,voxvi_spk_0281,0,0.3163732322042289,False
trial_00000046,voxvi_spk_0309,test/audio/voxvi_spk_0281/voxvi_c7e7e65f762ded77a4e8.wav,voxvi_spk_0281,0,0.15230612512493574,False
trial_00000047,voxvi_spk_0329,test/audio/voxvi_spk_0281/voxvi_c7e7e65f762ded77a4e8.wav,voxvi_spk_0281,0,0.3427785226615875,False
trial_00000048,voxvi_spk_0281,test/audio/voxvi_spk_0281/voxvi_de7a8be7e86a1b859107.wav,voxvi_spk_0281,1,0.21990864928906928,False
trial_00000049,voxvi_spk_0322,test/audio/voxvi_spk_0281/voxvi_de7a8be7e86a1b859107.wav,voxvi_spk_0281,0,0.24181659121350196,False
trial_00000050,voxvi_spk_0304,test/audio/voxvi_spk_0281/voxvi_de7a8be7e86a1b859107.wav,voxvi_spk_0281,0,0.33326888564479834,False
trial_00000051,voxvi_spk_0320,test/audio/voxvi_spk_0281/voxvi_de7a8be7e86a1b859107.wav,voxvi_spk_0281,0,0.3146395135201911,False
trial_00000052,voxvi_spk_0311,test/audio/voxvi_spk_0281/voxvi_de7a8be7e86a1b859107.wav,voxvi_spk_0281,0,0.3360939825602118,False
trial_00000053,voxvi_spk_0297,test/audio/voxvi_spk_0281/voxvi_de7a8be7e86a1b859107.wav,voxvi_spk_0281,0,0.1626617578798158,False
trial_00000054,voxvi_spk_0281,test/audio/voxvi_spk_0281/voxvi_ef36a073074997973217.wav,voxvi_spk_0281,1,0.6321210594046012,True
trial_00000055,voxvi_spk_0292,test/audio/voxvi_spk_0281/voxvi_ef36a073074997973217.wav,voxvi_spk_0281,0,0.2722651483987184,False
trial_00000056,voxvi_spk_0315,test/audio/voxvi_spk_0281/voxvi_ef36a073074997973217.wav,voxvi_spk_0281,0,0.31596119250612187,False
trial_00000057,voxvi_spk_0291,test/audio/voxvi_spk_0281/voxvi_ef36a073074997973217.wav,voxvi_spk_0281,0,0.2149527963269898,False
trial_00000058,voxvi_spk_0324,test/audio/voxvi_spk_0281/voxvi_ef36a073074997973217.wav,voxvi_spk_0281,0,0.21733032966291355,False
trial_00000059,voxvi_spk_0325,test/audio/voxvi_spk_0281/voxvi_ef36a073074997973217.wav,voxvi_spk_0281,0,0.23299059290672613,False
trial_00000060,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_12cfc5cdc7d8faf10b5b.wav,voxvi_spk_0282,1,0.6453036020468175,True
trial_00000061,voxvi_spk_0303,test/audio/voxvi_spk_0282/voxvi_12cfc5cdc7d8faf10b5b.wav,voxvi_spk_0282,0,0.09387441990173773,False
trial_00000062,voxvi_spk_0296,test/audio/voxvi_spk_0282/voxvi_12cfc5cdc7d8faf10b5b.wav,voxvi_spk_0282,0,0.3252979569485114,False
trial_00000063,voxvi_spk_0307,test/audio/voxvi_spk_0282/voxvi_12cfc5cdc7d8faf10b5b.wav,voxvi_spk_0282,0,0.3549661535328408,False
trial_00000064,voxvi_spk_0304,test/audio/voxvi_spk_0282/voxvi_12cfc5cdc7d8faf10b5b.wav,voxvi_spk_0282,0,0.2294710952409553,False
trial_00000065,voxvi_spk_0300,test/audio/voxvi_spk_0282/voxvi_12cfc5cdc7d8faf10b5b.wav,voxvi_spk_0282,0,0.24902535429369949,False
trial_00000066,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_39cbf70dd3a06a36e2fe.wav,voxvi_spk_0282,1,0.23776270417886075,False
trial_00000067,voxvi_spk_0292,test/audio/voxvi_spk_0282/voxvi_39cbf70dd3a06a36e2fe.wav,voxvi_spk_0282,0,0.26583871204873377,False
trial_00000068,voxvi_spk_0284,test/audio/voxvi_spk_0282/voxvi_39cbf70dd3a06a36e2fe.wav,voxvi_spk_0282,0,0.23363109203147486,False
trial_00000069,voxvi_spk_0325,test/audio/voxvi_spk_0282/voxvi_39cbf70dd3a06a36e2fe.wav,voxvi_spk_0282,0,0.3201102972407224,False
trial_00000070,voxvi_spk_0314,test/audio/voxvi_spk_0282/voxvi_39cbf70dd3a06a36e2fe.wav,voxvi_spk_0282,0,0.06737655817518412,False
trial_00000071,voxvi_spk_0330,test/audio/voxvi_spk_0282/voxvi_39cbf70dd3a06a36e2fe.wav,voxvi_spk_0282,0,0.15180755979939994,False
trial_00000072,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_7089be1bb332e9744ca2.wav,voxvi_spk_0282,1,0.7941540225568403,True
trial_00000073,voxvi_spk_0281,test/audio/voxvi_spk_0282/voxvi_7089be1bb332e9744ca2.wav,voxvi_spk_0282,0,0.18497695213324494,False
trial_00000074,voxvi_spk_0317,test/audio/voxvi_spk_0282/voxvi_7089be1bb332e9744ca2.wav,voxvi_spk_0282,0,0.054432321064116065,False
trial_00000075,voxvi_spk_0308,test/audio/voxvi_spk_0282/voxvi_7089be1bb332e9744ca2.wav,voxvi_spk_0282,0,0.07434278319505046,False
trial_00000076,voxvi_spk_0321,test/audio/voxvi_spk_0282/voxvi_7089be1bb332e9744ca2.wav,voxvi_spk_0282,0,0.16714040311213746,False
trial_00000077,voxvi_spk_0323,test/audio/voxvi_spk_0282/voxvi_7089be1bb332e9744ca2.wav,voxvi_spk_0282,0,0.26118392984491945,False
trial_00000078,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_71065218b3580aa9e5aa.wav,voxvi_spk_0282,1,0.6457741130525507,True
trial_00000079,voxvi_spk_0313,test/audio/voxvi_spk_0282/voxvi_71065218b3580aa9e5aa.wav,voxvi_spk_0282,0,0.19270411725255987,False
trial_00000080,voxvi_spk_0285,test/audio/voxvi_spk_0282/voxvi_71065218b3580aa9e5aa.wav,voxvi_spk_0282,0,0.32479149338926844,False
trial_00000081,voxvi_spk_0283,test/audio/voxvi_spk_0282/voxvi_71065218b3580aa9e5aa.wav,voxvi_spk_0282,0,0.265876733769213,False
trial_00000082,voxvi_spk_0315,test/audio/voxvi_spk_0282/voxvi_71065218b3580aa9e5aa.wav,voxvi_spk_0282,0,0.2557682807613878,False
trial_00000083,voxvi_spk_0330,test/audio/voxvi_spk_0282/voxvi_71065218b3580aa9e5aa.wav,voxvi_spk_0282,0,0.16956850618329972,False
trial_00000084,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_735c1a20d679340df230.wav,voxvi_spk_0282,1,0.6689982290223523,True
trial_00000085,voxvi_spk_0328,test/audio/voxvi_spk_0282/voxvi_735c1a20d679340df230.wav,voxvi_spk_0282,0,0.45294627801313403,False
trial_00000086,voxvi_spk_0281,test/audio/voxvi_spk_0282/voxvi_735c1a20d679340df230.wav,voxvi_spk_0282,0,0.42854693872542693,False
trial_00000087,voxvi_spk_0293,test/audio/voxvi_spk_0282/voxvi_735c1a20d679340df230.wav,voxvi_spk_0282,0,0.2787784941683778,False
trial_00000088,voxvi_spk_0297,test/audio/voxvi_spk_0282/voxvi_735c1a20d679340df230.wav,voxvi_spk_0282,0,0.43141476902675374,False
trial_00000089,voxvi_spk_0295,test/audio/voxvi_spk_0282/voxvi_735c1a20d679340df230.wav,voxvi_spk_0282,0,0.3291601377235742,False
trial_00000090,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_7383bc074576e1e097c2.wav,voxvi_spk_0282,1,0.6875428306229049,True
trial_00000091,voxvi_spk_0317,test/audio/voxvi_spk_0282/voxvi_7383bc074576e1e097c2.wav,voxvi_spk_0282,0,0.07157202098012752,False
trial_00000092,voxvi_spk_0329,test/audio/voxvi_spk_0282/voxvi_7383bc074576e1e097c2.wav,voxvi_spk_0282,0,0.22314771105365797,False
trial_00000093,voxvi_spk_0289,test/audio/voxvi_spk_0282/voxvi_7383bc074576e1e097c2.wav,voxvi_spk_0282,0,0.13104447103483535,False
trial_00000094,voxvi_spk_0308,test/audio/voxvi_spk_0282/voxvi_7383bc074576e1e097c2.wav,voxvi_spk_0282,0,0.17410394484854025,False
trial_00000095,voxvi_spk_0285,test/audio/voxvi_spk_0282/voxvi_7383bc074576e1e097c2.wav,voxvi_spk_0282,0,0.253923832153087,False
trial_00000096,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_7929f27dd73c946630bb.wav,voxvi_spk_0282,1,0.4964232312319886,False
trial_00000097,voxvi_spk_0308,test/audio/voxvi_spk_0282/voxvi_7929f27dd73c946630bb.wav,voxvi_spk_0282,0,0.06597371043679326,False
trial_00000098,voxvi_spk_0292,test/audio/voxvi_spk_0282/voxvi_7929f27dd73c946630bb.wav,voxvi_spk_0282,0,0.36399906005400734,False
trial_00000099,voxvi_spk_0321,test/audio/voxvi_spk_0282/voxvi_7929f27dd73c946630bb.wav,voxvi_spk_0282,0,0.16590057719867926,False
trial_00000100,voxvi_spk_0324,test/audio/voxvi_spk_0282/voxvi_7929f27dd73c946630bb.wav,voxvi_spk_0282,0,0.03989615739808559,False
trial_00000101,voxvi_spk_0330,test/audio/voxvi_spk_0282/voxvi_7929f27dd73c946630bb.wav,voxvi_spk_0282,0,0.16277445295991622,False
trial_00000102,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_7cefc5a9980f028901a3.wav,voxvi_spk_0282,1,0.5958919923366663,True
trial_00000103,voxvi_spk_0294,test/audio/voxvi_spk_0282/voxvi_7cefc5a9980f028901a3.wav,voxvi_spk_0282,0,0.27096783778237,False
trial_00000104,voxvi_spk_0303,test/audio/voxvi_spk_0282/voxvi_7cefc5a9980f028901a3.wav,voxvi_spk_0282,0,0.16871651439529348,False
trial_00000105,voxvi_spk_0328,test/audio/voxvi_spk_0282/voxvi_7cefc5a9980f028901a3.wav,voxvi_spk_0282,0,0.2550491473484934,False
trial_00000106,voxvi_spk_0306,test/audio/voxvi_spk_0282/voxvi_7cefc5a9980f028901a3.wav,voxvi_spk_0282,0,0.1257470265827113,False
trial_00000107,voxvi_spk_0317,test/audio/voxvi_spk_0282/voxvi_7cefc5a9980f028901a3.wav,voxvi_spk_0282,0,0.0846564193782025,False
trial_00000108,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_b6e5913c11da33b68c62.wav,voxvi_spk_0282,1,0.7511127654690538,True
trial_00000109,voxvi_spk_0299,test/audio/voxvi_spk_0282/voxvi_b6e5913c11da33b68c62.wav,voxvi_spk_0282,0,0.17265734177498815,False
trial_00000110,voxvi_spk_0322,test/audio/voxvi_spk_0282/voxvi_b6e5913c11da33b68c62.wav,voxvi_spk_0282,0,0.12944562173398128,False
trial_00000111,voxvi_spk_0289,test/audio/voxvi_spk_0282/voxvi_b6e5913c11da33b68c62.wav,voxvi_spk_0282,0,0.21526286071131442,False
trial_00000112,voxvi_spk_0290,test/audio/voxvi_spk_0282/voxvi_b6e5913c11da33b68c62.wav,voxvi_spk_0282,0,0.30456079131688285,False
trial_00000113,voxvi_spk_0297,test/audio/voxvi_spk_0282/voxvi_b6e5913c11da33b68c62.wav,voxvi_spk_0282,0,0.2865887330676568,False
trial_00000114,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_fbc790b0f5e2a4502f16.wav,voxvi_spk_0282,1,0.6965032659185489,True
trial_00000115,voxvi_spk_0296,test/audio/voxvi_spk_0282/voxvi_fbc790b0f5e2a4502f16.wav,voxvi_spk_0282,0,0.22454917103100924,False
trial_00000116,voxvi_spk_0284,test/audio/voxvi_spk_0282/voxvi_fbc790b0f5e2a4502f16.wav,voxvi_spk_0282,0,0.2030795185103571,False
trial_00000117,voxvi_spk_0285,test/audio/voxvi_spk_0282/voxvi_fbc790b0f5e2a4502f16.wav,voxvi_spk_0282,0,0.16619856130582544,False
trial_00000118,voxvi_spk_0301,test/audio/voxvi_spk_0282/voxvi_fbc790b0f5e2a4502f16.wav,voxvi_spk_0282,0,0.12287652349021494,False
trial_00000119,voxvi_spk_0308,test/audio/voxvi_spk_0282/voxvi_fbc790b0f5e2a4502f16.wav,voxvi_spk_0282,0,0.0539822742026865,False
trial_00000120,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_0bfec10b0cc6b3a61c7a.wav,voxvi_spk_0283,1,0.21932627292546625,False
trial_00000121,voxvi_spk_0318,test/audio/voxvi_spk_0283/voxvi_0bfec10b0cc6b3a61c7a.wav,voxvi_spk_0283,0,0.09698227504577828,False
trial_00000122,voxvi_spk_0308,test/audio/voxvi_spk_0283/voxvi_0bfec10b0cc6b3a61c7a.wav,voxvi_spk_0283,0,0.28635481559776205,False
trial_00000123,voxvi_spk_0291,test/audio/voxvi_spk_0283/voxvi_0bfec10b0cc6b3a61c7a.wav,voxvi_spk_0283,0,0.22392997891102584,False
trial_00000124,voxvi_spk_0310,test/audio/voxvi_spk_0283/voxvi_0bfec10b0cc6b3a61c7a.wav,voxvi_spk_0283,0,0.13689546266169716,False
trial_00000125,voxvi_spk_0282,test/audio/voxvi_spk_0283/voxvi_0bfec10b0cc6b3a61c7a.wav,voxvi_spk_0283,0,0.19761968299112684,False
trial_00000126,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_29e2fdb5e074e2fe1543.wav,voxvi_spk_0283,1,0.16915028593781203,False
trial_00000127,voxvi_spk_0286,test/audio/voxvi_spk_0283/voxvi_29e2fdb5e074e2fe1543.wav,voxvi_spk_0283,0,0.2607603619082928,False
trial_00000128,voxvi_spk_0326,test/audio/voxvi_spk_0283/voxvi_29e2fdb5e074e2fe1543.wav,voxvi_spk_0283,0,0.06633409312494773,False
trial_00000129,voxvi_spk_0312,test/audio/voxvi_spk_0283/voxvi_29e2fdb5e074e2fe1543.wav,voxvi_spk_0283,0,0.08907039821048829,False
trial_00000130,voxvi_spk_0304,test/audio/voxvi_spk_0283/voxvi_29e2fdb5e074e2fe1543.wav,voxvi_spk_0283,0,0.09180876735405265,False
trial_00000131,voxvi_spk_0316,test/audio/voxvi_spk_0283/voxvi_29e2fdb5e074e2fe1543.wav,voxvi_spk_0283,0,0.19359662136330644,False
trial_00000132,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_396fc91dacb54588be42.wav,voxvi_spk_0283,1,0.2487517461926273,False
trial_00000133,voxvi_spk_0327,test/audio/voxvi_spk_0283/voxvi_396fc91dacb54588be42.wav,voxvi_spk_0283,0,0.4233531206834713,False
trial_00000134,voxvi_spk_0301,test/audio/voxvi_spk_0283/voxvi_396fc91dacb54588be42.wav,voxvi_spk_0283,0,0.0788849500511878,False
trial_00000135,voxvi_spk_0317,test/audio/voxvi_spk_0283/voxvi_396fc91dacb54588be42.wav,voxvi_spk_0283,0,0.12175681607603084,False
trial_00000136,voxvi_spk_0311,test/audio/voxvi_spk_0283/voxvi_396fc91dacb54588be42.wav,voxvi_spk_0283,0,0.19086656197811103,False
trial_00000137,voxvi_spk_0296,test/audio/voxvi_spk_0283/voxvi_396fc91dacb54588be42.wav,voxvi_spk_0283,0,0.16418304672693984,False
trial_00000138,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_3b41d55b8226d447ecdd.wav,voxvi_spk_0283,1,0.31964788374110487,False
trial_00000139,voxvi_spk_0312,test/audio/voxvi_spk_0283/voxvi_3b41d55b8226d447ecdd.wav,voxvi_spk_0283,0,0.08263550840142364,False
trial_00000140,voxvi_spk_0289,test/audio/voxvi_spk_0283/voxvi_3b41d55b8226d447ecdd.wav,voxvi_spk_0283,0,0.17934845227649682,False
trial_00000141,voxvi_spk_0327,test/audio/voxvi_spk_0283/voxvi_3b41d55b8226d447ecdd.wav,voxvi_spk_0283,0,0.440711191129363,False
trial_00000142,voxvi_spk_0323,test/audio/voxvi_spk_0283/voxvi_3b41d55b8226d447ecdd.wav,voxvi_spk_0283,0,0.28501717807887417,False
trial_00000143,voxvi_spk_0300,test/audio/voxvi_spk_0283/voxvi_3b41d55b8226d447ecdd.wav,voxvi_spk_0283,0,0.30009604296761605,False
trial_00000144,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_8be63a77637825c64415.wav,voxvi_spk_0283,1,0.2898322446887847,False
trial_00000145,voxvi_spk_0320,test/audio/voxvi_spk_0283/voxvi_8be63a77637825c64415.wav,voxvi_spk_0283,0,0.23729798351748263,False
trial_00000146,voxvi_spk_0330,test/audio/voxvi_spk_0283/voxvi_8be63a77637825c64415.wav,voxvi_spk_0283,0,0.2227675626405639,False
trial_00000147,voxvi_spk_0309,test/audio/voxvi_spk_0283/voxvi_8be63a77637825c64415.wav,voxvi_spk_0283,0,0.2994037335810945,False
trial_00000148,voxvi_spk_0301,test/audio/voxvi_spk_0283/voxvi_8be63a77637825c64415.wav,voxvi_spk_0283,0,0.2194940484358674,False
trial_00000149,voxvi_spk_0293,test/audio/voxvi_spk_0283/voxvi_8be63a77637825c64415.wav,voxvi_spk_0283,0,0.21391913412603203,False
trial_00000150,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_9f328d9762b7e136fe57.wav,voxvi_spk_0283,1,0.2747336983418951,False
trial_00000151,voxvi_spk_0310,test/audio/voxvi_spk_0283/voxvi_9f328d9762b7e136fe57.wav,voxvi_spk_0283,0,0.13058985706275525,False
trial_00000152,voxvi_spk_0281,test/audio/voxvi_spk_0283/voxvi_9f328d9762b7e136fe57.wav,voxvi_spk_0283,0,0.20725856116240443,False
trial_00000153,voxvi_spk_0292,test/audio/voxvi_spk_0283/voxvi_9f328d9762b7e136fe57.wav,voxvi_spk_0283,0,0.22443383197712474,False
trial_00000154,voxvi_spk_0297,test/audio/voxvi_spk_0283/voxvi_9f328d9762b7e136fe57.wav,voxvi_spk_0283,0,0.21871325814756676,False
trial_00000155,voxvi_spk_0296,test/audio/voxvi_spk_0283/voxvi_9f328d9762b7e136fe57.wav,voxvi_spk_0283,0,0.19300457973673948,False
trial_00000156,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_a13236fc90f0de256d74.wav,voxvi_spk_0283,1,0.2914204360679778,False
trial_00000157,voxvi_spk_0309,test/audio/voxvi_spk_0283/voxvi_a13236fc90f0de256d74.wav,voxvi_spk_0283,0,0.4126541186444628,False
trial_00000158,voxvi_spk_0305,test/audio/voxvi_spk_0283/voxvi_a13236fc90f0de256d74.wav,voxvi_spk_0283,0,0.14892929288498447,False
trial_00000159,voxvi_spk_0288,test/audio/voxvi_spk_0283/voxvi_a13236fc90f0de256d74.wav,voxvi_spk_0283,0,0.21595000448946838,False
trial_00000160,voxvi_spk_0320,test/audio/voxvi_spk_0283/voxvi_a13236fc90f0de256d74.wav,voxvi_spk_0283,0,0.2714334606624647,False
trial_00000161,voxvi_spk_0312,test/audio/voxvi_spk_0283/voxvi_a13236fc90f0de256d74.wav,voxvi_spk_0283,0,0.17451367946718685,False
trial_00000162,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_ac30989ba11f1656d052.wav,voxvi_spk_0283,1,0.2915053850120275,False
trial_00000163,voxvi_spk_0313,test/audio/voxvi_spk_0283/voxvi_ac30989ba11f1656d052.wav,voxvi_spk_0283,0,0.31869344395879107,False
trial_00000164,voxvi_spk_0295,test/audio/voxvi_spk_0283/voxvi_ac30989ba11f1656d052.wav,voxvi_spk_0283,0,0.1960287111402482,False
trial_00000165,voxvi_spk_0325,test/audio/voxvi_spk_0283/voxvi_ac30989ba11f1656d052.wav,voxvi_spk_0283,0,0.4286602254199804,False
trial_00000166,voxvi_spk_0285,test/audio/voxvi_spk_0283/voxvi_ac30989ba11f1656d052.wav,voxvi_spk_0283,0,0.23872845396533682,False
trial_00000167,voxvi_spk_0287,test/audio/voxvi_spk_0283/voxvi_ac30989ba11f1656d052.wav,voxvi_spk_0283,0,0.39838587031854217,False
trial_00000168,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_ebbfed4b1df7335eead5.wav,voxvi_spk_0283,1,0.30727844011540256,False
trial_00000169,voxvi_spk_0326,test/audio/voxvi_spk_0283/voxvi_ebbfed4b1df7335eead5.wav,voxvi_spk_0283,0,0.013478174736075259,False
trial_00000170,voxvi_spk_0286,test/audio/voxvi_spk_0283/voxvi_ebbfed4b1df7335eead5.wav,voxvi_spk_0283,0,0.27406226096894787,False
trial_00000171,voxvi_spk_0293,test/audio/voxvi_spk_0283/voxvi_ebbfed4b1df7335eead5.wav,voxvi_spk_0283,0,0.1757286871110469,False
trial_00000172,voxvi_spk_0304,test/audio/voxvi_spk_0283/voxvi_ebbfed4b1df7335eead5.wav,voxvi_spk_0283,0,0.10754623608307472,False
trial_00000173,voxvi_spk_0306,test/audio/voxvi_spk_0283/voxvi_ebbfed4b1df7335eead5.wav,voxvi_spk_0283,0,0.3035710999475068,False
