trial_id,enrollment_speaker_id,query_audio_path,query_speaker_id,label,score,accepted
trial_00000073,voxvi_spk_0281,test/audio/voxvi_spk_0282/voxvi_7089be1bb332e9744ca2.wav,voxvi_spk_0282,0,-0.04823967600717357,False
trial_00000074,voxvi_spk_0317,test/audio/voxvi_spk_0282/voxvi_7089be1bb332e9744ca2.wav,voxvi_spk_0282,0,0.061904323892222585,False
trial_00000075,voxvi_spk_0308,test/audio/voxvi_spk_0282/voxvi_7089be1bb332e9744ca2.wav,voxvi_spk_0282,0,-0.06175563781422168,False
trial_00000076,voxvi_spk_0321,test/audio/voxvi_spk_0282/voxvi_7089be1bb332e9744ca2.wav,voxvi_spk_0282,0,0.031071108420684976,False
trial_00000077,voxvi_spk_0323,test/audio/voxvi_spk_0282/voxvi_7089be1bb332e9744ca2.wav,voxvi_spk_0282,0,0.15573541436098925,False
trial_00000078,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_71065218b3580aa9e5aa.wav,voxvi_spk_0282,1,0.4768274999814464,True
trial_00000079,voxvi_spk_0313,test/audio/voxvi_spk_0282/voxvi_71065218b3580aa9e5aa.wav,voxvi_spk_0282,0,0.028489170401113907,False
trial_00000080,voxvi_spk_0285,test/audio/voxvi_spk_0282/voxvi_71065218b3580aa9e5aa.wav,voxvi_spk_0282,0,0.03913715517415992,False
trial_00000081,voxvi_spk_0283,test/audio/voxvi_spk_0282/voxvi_71065218b3580aa9e5aa.wav,voxvi_spk_0282,0,-0.11341768479284178,False
trial_00000082,voxvi_spk_0315,test/audio/voxvi_spk_0282/voxvi_71065218b3580aa9e5aa.wav,voxvi_spk_0282,0,-0.04423939322786235,False
trial_00000083,voxvi_spk_0330,test/audio/voxvi_spk_0282/voxvi_71065218b3580aa9e5aa.wav,voxvi_spk_0282,0,-0.013050271606364287,False
trial_00000084,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_735c1a20d679340df230.wav,voxvi_spk_0282,1,0.561086099019702,True
trial_00000085,voxvi_spk_0328,test/audio/voxvi_spk_0282/voxvi_735c1a20d679340df230.wav,voxvi_spk_0282,0,0.06973149085823904,False
trial_00000086,voxvi_spk_0281,test/audio/voxvi_spk_0282/voxvi_735c1a20d679340df230.wav,voxvi_spk_0282,0,0.054585590284804746,False
trial_00000087,voxvi_spk_0293,test/audio/voxvi_spk_0282/voxvi_735c1a20d679340df230.wav,voxvi_spk_0282,0,-0.019496019727504234,False
trial_00000088,voxvi_spk_0297,test/audio/voxvi_spk_0282/voxvi_735c1a20d679340df230.wav,voxvi_spk_0282,0,-0.00568176509189143,False
trial_00000089,voxvi_spk_0295,test/audio/voxvi_spk_0282/voxvi_735c1a20d679340df230.wav,voxvi_spk_0282,0,-0.10505449547757545,False
trial_00000090,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_7383bc074576e1e097c2.wav,voxvi_spk_0282,1,0.5907786099101864,True
trial_00000091,voxvi_spk_0317,test/audio/voxvi_spk_0282/voxvi_7383bc074576e1e097c2.wav,voxvi_spk_0282,0,0.07076840503223633,False
trial_00000092,voxvi_spk_0329,test/audio/voxvi_spk_0282/voxvi_7383bc074576e1e097c2.wav,voxvi_spk_0282,0,0.04545323344570736,False
trial_00000093,voxvi_spk_0289,test/audio/voxvi_spk_0282/voxvi_7383bc074576e1e097c2.wav,voxvi_spk_0282,0,-0.026561122681523913,False
trial_00000094,voxvi_spk_0308,test/audio/voxvi_spk_0282/voxvi_7383bc074576e1e097c2.wav,voxvi_spk_0282,0,0.05576905473253946,False
trial_00000095,voxvi_spk_0285,test/audio/voxvi_spk_0282/voxvi_7383bc074576e1e097c2.wav,voxvi_spk_0282,0,0.14376606341529227,False
trial_00000096,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_7929f27dd73c946630bb.wav,voxvi_spk_0282,1,0.3054506906426845,False
trial_00000097,voxvi_spk_0308,test/audio/voxvi_spk_0282/voxvi_7929f27dd73c946630bb.wav,voxvi_spk_0282,0,-0.0507813496479136,False
trial_00000098,voxvi_spk_0292,test/audio/voxvi_spk_0282/voxvi_7929f27dd73c946630bb.wav,voxvi_spk_0282,0,0.2719283030080746,False
trial_00000099,voxvi_spk_0321,test/audio/voxvi_spk_0282/voxvi_7929f27dd73c946630bb.wav,voxvi_spk_0282,0,0.09646643497858558,False
trial_00000100,voxvi_spk_0324,test/audio/voxvi_spk_0282/voxvi_7929f27dd73c946630bb.wav,voxvi_spk_0282,0,-0.15860681950500186,False
trial_00000101,voxvi_spk_0330,test/audio/voxvi_spk_0282/voxvi_7929f27dd73c946630bb.wav,voxvi_spk_0282,0,0.055789376312868046,False
trial_00000102,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_7cefc5a9980f028901a3.wav,voxvi_spk_0282,1,0.5472030274326001,True
trial_00000103,voxvi_spk_0294,test/audio/voxvi_spk_0282/voxvi_7cefc5a9980f028901a3.wav,voxvi_spk_0282,0,-0.0009299146402282597,False
trial_00000104,voxvi_spk_0303,test/audio/voxvi_spk_0282/voxvi_7cefc5a9980f028901a3.wav,voxvi_spk_0282,0,0.10310289361155404,False
trial_00000105,voxvi_spk_0328,test/audio/voxvi_spk_0282/voxvi_7cefc5a9980f028901a3.wav,voxvi_spk_0282,0,-0.0019922913346677,False
trial_00000106,voxvi_spk_0306,test/audio/voxvi_spk_0282/voxvi_7cefc5a9980f028901a3.wav,voxvi_spk_0282,0,-0.10606839061981115,False
trial_00000107,voxvi_spk_0317,test/audio/voxvi_spk_0282/voxvi_7cefc5a9980f028901a3.wav,voxvi_spk_0282,0,0.09672241257940978,False
trial_00000108,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_b6e5913c11da33b68c62.wav,voxvi_spk_0282,1,0.6123888641824735,True
trial_00000109,voxvi_spk_0299,test/audio/voxvi_spk_0282/voxvi_b6e5913c11da33b68c62.wav,voxvi_spk_0282,0,0.08942115642764063,False
trial_00000110,voxvi_spk_0322,test/audio/voxvi_spk_0282/voxvi_b6e5913c11da33b68c62.wav,voxvi_spk_0282,0,0.0208874996057487,False
trial_00000111,voxvi_spk_0289,test/audio/voxvi_spk_0282/voxvi_b6e5913c11da33b68c62.wav,voxvi_spk_0282,0,0.037379215886494954,False
trial_00000112,voxvi_spk_0290,test/audio/voxvi_spk_0282/voxvi_b6e5913c11da33b68c62.wav,voxvi_spk_0282,0,0.022741852600317997,False
trial_00000113,voxvi_spk_0297,test/audio/voxvi_spk_0282/voxvi_b6e5913c11da33b68c62.wav,voxvi_spk_0282,0,0.031561708706571434,False
trial_00000114,voxvi_spk_0282,test/audio/voxvi_spk_0282/voxvi_fbc790b0f5e2a4502f16.wav,voxvi_spk_0282,1,0.6580580774291721,True
trial_00000115,voxvi_spk_0296,test/audio/voxvi_spk_0282/voxvi_fbc790b0f5e2a4502f16.wav,voxvi_spk_0282,0,0.07094654592767895,False
trial_00000116,voxvi_spk_0284,test/audio/voxvi_spk_0282/voxvi_fbc790b0f5e2a4502f16.wav,voxvi_spk_0282,0,0.043747815155911696,False
trial_00000117,voxvi_spk_0285,test/audio/voxvi_spk_0282/voxvi_fbc790b0f5e2a4502f16.wav,voxvi_spk_0282,0,0.09871234890162876,False
trial_00000118,voxvi_spk_0301,test/audio/voxvi_spk_0282/voxvi_fbc790b0f5e2a4502f16.wav,voxvi_spk_0282,0,-0.04624374274461904,False
trial_00000119,voxvi_spk_0308,test/audio/voxvi_spk_0282/voxvi_fbc790b0f5e2a4502f16.wav,voxvi_spk_0282,0,-0.13494040564496296,False
trial_00000120,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_0bfec10b0cc6b3a61c7a.wav,voxvi_spk_0283,1,0.02901473457140596,False
trial_00000121,voxvi_spk_0318,test/audio/voxvi_spk_0283/voxvi_0bfec10b0cc6b3a61c7a.wav,voxvi_spk_0283,0,-0.06429658036277006,False
trial_00000122,voxvi_spk_0308,test/audio/voxvi_spk_0283/voxvi_0bfec10b0cc6b3a61c7a.wav,voxvi_spk_0283,0,0.08882039178584701,False
trial_00000123,voxvi_spk_0291,test/audio/voxvi_spk_0283/voxvi_0bfec10b0cc6b3a61c7a.wav,voxvi_spk_0283,0,0.02078660634393601,False
trial_00000124,voxvi_spk_0310,test/audio/voxvi_spk_0283/voxvi_0bfec10b0cc6b3a61c7a.wav,voxvi_spk_0283,0,0.01907652041441278,False
trial_00000125,voxvi_spk_0282,test/audio/voxvi_spk_0283/voxvi_0bfec10b0cc6b3a61c7a.wav,voxvi_spk_0283,0,0.015928248768259004,False
trial_00000126,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_29e2fdb5e074e2fe1543.wav,voxvi_spk_0283,1,0.020793174294748064,False
trial_00000127,voxvi_spk_0286,test/audio/voxvi_spk_0283/voxvi_29e2fdb5e074e2fe1543.wav,voxvi_spk_0283,0,0.08605682806269167,False
trial_00000128,voxvi_spk_0326,test/audio/voxvi_spk_0283/voxvi_29e2fdb5e074e2fe1543.wav,voxvi_spk_0283,0,0.038586800287988623,False
trial_00000129,voxvi_spk_0312,test/audio/voxvi_spk_0283/voxvi_29e2fdb5e074e2fe1543.wav,voxvi_spk_0283,0,-0.005764961041999805,False
trial_00000130,voxvi_spk_0304,test/audio/voxvi_spk_0283/voxvi_29e2fdb5e074e2fe1543.wav,voxvi_spk_0283,0,-0.041475074871694814,False
trial_00000131,voxvi_spk_0316,test/audio/voxvi_spk_0283/voxvi_29e2fdb5e074e2fe1543.wav,voxvi_spk_0283,0,0.1486261131269463,False
trial_00000132,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_396fc91dacb54588be42.wav,voxvi_spk_0283,1,0.05821213947090624,False
trial_00000133,voxvi_spk_0327,test/audio/voxvi_spk_0283/voxvi_396fc91dacb54588be42.wav,voxvi_spk_0283,0,0.21973565208497803,False
trial_00000134,voxvi_spk_0301,test/audio/voxvi_spk_0283/voxvi_396fc91dacb54588be42.wav,voxvi_spk_0283,0,0.015309500588518196,False
trial_00000135,voxvi_spk_0317,test/audio/voxvi_spk_0283/voxvi_396fc91dacb54588be42.wav,voxvi_spk_0283,0,0.018293511181227615,False
trial_00000136,voxvi_spk_0311,test/audio/voxvi_spk_0283/voxvi_396fc91dacb54588be42.wav,voxvi_spk_0283,0,0.06354712188677128,False
trial_00000137,voxvi_spk_0296,test/audio/voxvi_spk_0283/voxvi_396fc91dacb54588be42.wav,voxvi_spk_0283,0,0.004935037814430547,False
trial_00000138,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_3b41d55b8226d447ecdd.wav,voxvi_spk_0283,1,0.08846490457546693,False
trial_00000139,voxvi_spk_0312,test/audio/voxvi_spk_0283/voxvi_3b41d55b8226d447ecdd.wav,voxvi_spk_0283,0,-0.09937723234222111,False
trial_00000140,voxvi_spk_0289,test/audio/voxvi_spk_0283/voxvi_3b41d55b8226d447ecdd.wav,voxvi_spk_0283,0,-0.03331664066013881,False
trial_00000141,voxvi_spk_0327,test/audio/voxvi_spk_0283/voxvi_3b41d55b8226d447ecdd.wav,voxvi_spk_0283,0,0.29908486983188426,False
trial_00000142,voxvi_spk_0323,test/audio/voxvi_spk_0283/voxvi_3b41d55b8226d447ecdd.wav,voxvi_spk_0283,0,0.061558895489807766,False
trial_00000143,voxvi_spk_0300,test/audio/voxvi_spk_0283/voxvi_3b41d55b8226d447ecdd.wav,voxvi_spk_0283,0,0.15514778900918952,False
trial_00000144,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_8be63a77637825c64415.wav,voxvi_spk_0283,1,0.04969650620700343,False
trial_00000145,voxvi_spk_0320,test/audio/voxvi_spk_0283/voxvi_8be63a77637825c64415.wav,voxvi_spk_0283,0,0.04821447056977238,False
trial_00000146,voxvi_spk_0330,test/audio/voxvi_spk_0283/voxvi_8be63a77637825c64415.wav,voxvi_spk_0283,0,0.020665260795828422,False
trial_00000147,voxvi_spk_0309,test/audio/voxvi_spk_0283/voxvi_8be63a77637825c64415.wav,voxvi_spk_0283,0,0.08501351940673418,False
trial_00000148,voxvi_spk_0301,test/audio/voxvi_spk_0283/voxvi_8be63a77637825c64415.wav,voxvi_spk_0283,0,0.0553872472707745,False
trial_00000149,voxvi_spk_0293,test/audio/voxvi_spk_0283/voxvi_8be63a77637825c64415.wav,voxvi_spk_0283,0,0.03201497197742717,False
trial_00000150,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_9f328d9762b7e136fe57.wav,voxvi_spk_0283,1,0.0635620375208899,False
trial_00000151,voxvi_spk_0310,test/audio/voxvi_spk_0283/voxvi_9f328d9762b7e136fe57.wav,voxvi_spk_0283,0,-0.021111419784915965,False
trial_00000152,voxvi_spk_0281,test/audio/voxvi_spk_0283/voxvi_9f328d9762b7e136fe57.wav,voxvi_spk_0283,0,0.0068808720483765524,False
trial_00000153,voxvi_spk_0292,test/audio/voxvi_spk_0283/voxvi_9f328d9762b7e136fe57.wav,voxvi_spk_0283,0,0.057407278797727626,False
trial_00000154,voxvi_spk_0297,test/audio/voxvi_spk_0283/voxvi_9f328d9762b7e136fe57.wav,voxvi_spk_0283,0,0.008548150592885093,False
trial_00000155,voxvi_spk_0296,test/audio/voxvi_spk_0283/voxvi_9f328d9762b7e136fe57.wav,voxvi_spk_0283,0,-0.09007524537263087,False
trial_00000156,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_a13236fc90f0de256d74.wav,voxvi_spk_0283,1,0.052243635808457776,False
trial_00000157,voxvi_spk_0309,test/audio/voxvi_spk_0283/voxvi_a13236fc90f0de256d74.wav,voxvi_spk_0283,0,0.2692682371280116,False
trial_00000158,voxvi_spk_0305,test/audio/voxvi_spk_0283/voxvi_a13236fc90f0de256d74.wav,voxvi_spk_0283,0,-0.049032188432402195,False
trial_00000159,voxvi_spk_0288,test/audio/voxvi_spk_0283/voxvi_a13236fc90f0de256d74.wav,voxvi_spk_0283,0,-0.012594083821681229,False
trial_00000160,voxvi_spk_0320,test/audio/voxvi_spk_0283/voxvi_a13236fc90f0de256d74.wav,voxvi_spk_0283,0,0.038060395559160354,False
trial_00000161,voxvi_spk_0312,test/audio/voxvi_spk_0283/voxvi_a13236fc90f0de256d74.wav,voxvi_spk_0283,0,-0.022939399175260708,False
trial_00000162,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_ac30989ba11f1656d052.wav,voxvi_spk_0283,1,0.03349117886199948,False
trial_00000163,voxvi_spk_0313,test/audio/voxvi_spk_0283/voxvi_ac30989ba11f1656d052.wav,voxvi_spk_0283,0,0.18137619673283847,False
trial_00000164,voxvi_spk_0295,test/audio/voxvi_spk_0283/voxvi_ac30989ba11f1656d052.wav,voxvi_spk_0283,0,-0.05281675494254338,False
trial_00000165,voxvi_spk_0325,test/audio/voxvi_spk_0283/voxvi_ac30989ba11f1656d052.wav,voxvi_spk_0283,0,0.25451296716096583,False
trial_00000166,voxvi_spk_0285,test/audio/voxvi_spk_0283/voxvi_ac30989ba11f1656d052.wav,voxvi_spk_0283,0,0.020476961654733585,False
trial_00000167,voxvi_spk_0287,test/audio/voxvi_spk_0283/voxvi_ac30989ba11f1656d052.wav,voxvi_spk_0283,0,0.07980970715677198,False
trial_00000168,voxvi_spk_0283,test/audio/voxvi_spk_0283/voxvi_ebbfed4b1df7335eead5.wav,voxvi_spk_0283,1,0.10774244674285718,False
trial_00000169,voxvi_spk_0326,test/audio/voxvi_spk_0283/voxvi_ebbfed4b1df7335eead5.wav,voxvi_spk_0283,0,0.02495256425076397,False
trial_00000170,voxvi_spk_0286,test/audio/voxvi_spk_0283/voxvi_ebbfed4b1df7335eead5.wav,voxvi_spk_0283,0,0.09587230727122628,False
trial_00000171,voxvi_spk_0293,test/audio/voxvi_spk_0283/voxvi_ebbfed4b1df7335eead5.wav,voxvi_spk_0283,0,-0.047622472204466554,False
trial_00000172,voxvi_spk_0304,test/audio/voxvi_spk_0283/voxvi_ebbfed4b1df7335eead5.wav,voxvi_spk_0283,0,-0.08893494269841196,False
